816	10594
817	10477
818	10790
819	10210
820	10775
821	10999
822	11050
823	10927
824	10633
825	10612
826	10848
827	10896
828	10610
829	11001
830	11071
831	10439
832	10950
833	10695
834	10912
835	11512
836	10267
837	10809
838	10407
839	10414
840	10624
841	11022
842	10713
843	10482
844	10725
845	10322
846	10912
847	10904
848	10748
849	10751
850	10394
851	10858
852	10683
853	10641
854	10448
855	11046
856	11015
857	10637
858	10829
859	10904
860	10816
861	10159
862	10950
863	10401
864	10497
865	10569
866	10903
867	10422
868	10714
869	10602
870	10605
871	10517
872	10531
873	10858
874	11337
875	10778
876	10907
877	10978
878	10970
879	10604
880	10994
881	10624
882	10784
883	11028
884	10821
885	10635
886	10741
887	10826
888	10820
889	10682
890	10711
891	10777
892	11103
893	11269
894	11016
895	11307
896	10898
897	10879
898	10823
899	10809
900	10092
901	10379
902	10800
903	10701
904	10562
905	11047
906	11034
907	10958
908	10898
909	10966
910	11061
911	10621
912	11361
913	11045
914	10528
915	10842
916	10804
917	10988
918	11258
919	11321
920	10971
921	10985
922	10747
923	11290
924	11352
925	10866
926	10927
927	11141
928	11363
929	11429
930	11342
931	10879
932	11283
933	11279
934	11181
935	10584
936	11554
937	10969
938	10753
939	11139
940	11457
941	11022
942	10679
943	11046
944	10629
945	11770
946	11052
947	10625
948	10543
949	10631
950	10530
951	11274
952	10745
953	10791
954	10753
955	11071
956	10873
957	11542
958	11158
959	11112
960	11056
961	10563
962	11353
963	10844
964	10998
965	10887
966	11329
967	11507
968	10758
969	11041
970	11064
971	10722
972	10813
973	11044
974	11084
975	10880
976	11037
977	10879
978	11224
979	11113
980	10963
981	11120
982	11000
983	11105
984	11257
985	11105
986	11226
987	11169
988	11276
989	11097
990	11379
991	11340
992	10649
993	11257
994	11437
995	10912
996	11102
997	11150
998	11358
999	11149
1000	11342
1001	11606
1002	11516
1003	11355
1004	10881
1005	11454
1006	11221
1007	10933
1008	11659
1009	11393
1010	11109
1011	11840
1012	11325
1013	11331
1014	11006
1015	11090
1016	10714
1017	11349
1018	10904
1019	11188
1020	10943
1021	11102
1022	11429
1023	11178
1024	11110
1025	11163
1026	11500
1027	11058
1028	11353
1029	11010
1030	11155
1031	11183
1032	11314
1033	10982
1034	11451
1035	11492
1036	11119
1037	11086
1038	11525
1039	11529
1040	11369
1041	11352
1042	11303
1043	11461
1044	11508
1045	11310
1046	11113
1047	11479
1048	11319
1049	11217
1050	11262
1051	11579
1052	11560
1053	11038
1054	11342
1055	11226
1056	11735
1057	11464
1058	11434
1059	11767
1060	11290
1061	11003
1062	11326
1063	11160
1064	11376
1065	11239
1066	11174
1067	11296
1068	11539
1069	11387
1070	11142
1071	11408
1072	11175
1073	11555
1074	11760
1075	11311
1076	11117
1077	11314
1078	11255
1079	11436
1080	11149
1081	11524
1082	11522
1083	11213
1084	11461
1085	11096
1086	11578
1087	11724
1088	11387
1089	11729
1090	11595
1091	11525
1092	11494
1093	11804
1094	11593
1095	11338
1096	11446
1097	11478
1098	11319
1099	11483
1100	11235
1101	11227
1102	11351
1103	11561
1104	11881
1105	11596
1106	11611
1107	11570
1108	11449
1109	11784
1110	11521
1111	11333
1112	11616
1113	11793
1114	11761
1115	11755
1116	11689
1117	11072
1118	11428
1119	11430
1120	11551
1121	11354
1122	11535
1123	11827
1124	11057
1125	11315
1126	11756
1127	11784
1128	11506
1129	12006
1130	11611
1131	11937
1132	11341
1133	11453
1134	11546
1135	11592
1136	11333
1137	11536
1138	11323
1139	11663
1140	11225
1141	11304
1142	11513
1143	11581
1144	11420
1145	11932
1146	11773
1147	11207
1148	11531
1149	11431
1150	11956
1151	11376
1152	11321
1153	11622
1154	11754
1155	11901
1156	11407
1157	11747
1158	11681
1159	11647
1160	11778
1161	11835
1162	11698
1163	11281
1164	11628
1165	11679
1166	11713
1167	11457
1168	11222
1169	11736
1170	11661
1171	11653
1172	11847
1173	11493
1174	11571
1175	11688
1176	11677
1177	11768
1178	11957
1179	11678
1180	11662
1181	11726
1182	11657
1183	11342
1184	11604
1185	11487
1186	11313
1187	11548
1188	11823
1189	11714
1190	11798
1191	11774
1192	11461
1193	11564
1194	11518
1195	11471
1196	11967
1197	11734
1198	11751
1199	11687
1200	11926
1201	11663
1202	11607
1203	11815
1204	11760
1205	11653
1206	11564
1207	11796
1208	11278
1209	11485
1210	11513
1211	11418
1212	11851
1213	11740
1214	11825
1215	11787
1216	11475
1217	11567
1218	11928
1219	12033
1220	11721
1221	11396
1222	11722
1223	12007
1224	11915
1225	12061
1226	11710
1227	12182
1228	11675
1229	11873
1230	11725
1231	11707
1232	11902
1233	11872
1234	11858
1235	11738
1236	11823
1237	11798
1238	11410
1239	12045
1240	11419
1241	11991
1242	11589
1243	11699
1244	11650
1245	11874
1246	11530
1247	11631
1248	11703
1249	11622
1250	12060
1251	11862
1252	11931
1253	11338
1254	11782
1255	11881
1256	11825
1257	12000
1258	11700
1259	11774
1260	11897
1261	11576
1262	11624
1263	11701
1264	11602
1265	11796
1266	11723
1267	11722
1268	11739
1269	12027
1270	11811
1271	11835
1272	11764
1273	12017
1274	11610
1275	11952
1276	11623
1277	11642
1278	11804
1279	11869
1280	12082
1281	11788
1282	11951
1283	11746
1284	11569
1285	11919
1286	11658
1287	11818
1288	11808
1289	11516
1290	11856
1291	11707
1292	11670
1293	12121
1294	12040
1295	12011
1296	11775
1297	11844
1298	11897
1299	12172
1300	11773
1301	11917
1302	12026
1303	11995
1304	11902
1305	11927
1306	12105
1307	11806
1308	11956
1309	11970
1310	11690
1311	12090
1312	11803
1313	11795
1314	11639
1315	11931
1316	11687
1317	12020
1318	12187
1319	11904
1320	11741
1321	11967
1322	12013
1323	11763
1324	11840
1325	11736
1326	12037
1327	12049
1328	11779
1329	12124
1330	11909
1331	11766
1332	11984
1333	11971
1334	11969
1335	12006
1336	11709
1337	12039
1338	12168
1339	11836
1340	11867
1341	12147
1342	12045
1343	12002
1344	11919
1345	12111
1346	12098
1347	11770
1348	11880
1349	11992
1350	11757
1351	12085
1352	11869
1353	11731
1354	12077
1355	12091
1356	12180
1357	11809
1358	12114
1359	11873
1360	11911
1361	11911
1362	12018
1363	11834
1364	12042
1365	12357
1366	12223
1367	12070
1368	12265
1369	12064
1370	12074
1371	12074
1372	12093
1373	12096
1374	12149
1375	12152
1376	11965
1377	12145
1378	12286
1379	12045
1380	12194
1381	12055
1382	11926
1383	12214
1384	12059
1385	11936
1386	12116
1387	12162
1388	11993
1389	11950
1390	12030
1391	12072
1392	11860
1393	11877
1394	12172
1395	12007
1396	11970
1397	11880
1398	12092
1399	12134
1400	12048
1401	12042
1402	12057
1403	12195
1404	12043
1405	12028
1406	12063
1407	12328
1408	12100
1409	12109
1410	12035
1411	12030
1412	11873
1413	12003
1414	11948
1415	12298
1416	12152
1417	12091
1418	12115
1419	11954
1420	12372
1421	12084
1422	11892
1423	12035
1424	11960
1425	11955
1426	11987
1427	12013
1428	11868
1429	12180
1430	12065
1431	12076
1432	12000
1433	12265
1434	12221
1435	12176
1436	12243
1437	12160
1438	12046
1439	11945
1440	12340
1441	0
1442	1082
1443	2013
1444	2013
1445	666
1446	666
1447	2130
1448	2130
1449	1639
1450	1750
1451	1941
1452	1941
1453	2461
1454	2461
1455	2461
1456	1927
1457	837
1458	1043
1459	1770
1460	1770
1461	1770
1462	1770
1463	1770
1464	849
1465	849
1466	2010
1467	2010
1468	699
1469	2300
1470	2300
1471	2217
1472	2217
1473	2217
1474	1437
1475	1831
1476	1702
1477	2223
1478	1677
1479	1677
1480	1782
1481	3006
1482	3006
1483	3006
1484	818
1485	818
1486	884
1487	884
1488	853
1489	853
1490	1842
1491	1842
1492	1298
1493	1298
1494	752
1495	752
1496	752
1497	752
1498	1249
1499	1249
1500	767
1501	767
1502	1684
1503	957
1504	957
1505	1042
1506	1042
1507	816
1508	2412
1509	923
1510	2608
1511	2608
1512	2039
1513	2039
1514	2039
1515	735
1516	735
1517	735
1518	735
1519	892
1520	892
1521	1002
1522	1002
1523	1002
1524	1002
1525	662
1526	662
1527	761
1528	761
1529	761
1530	761
1531	761
1532	761
1533	761
1534	761
1535	761
1536	761
1537	2611
1538	2611
1539	2611
1540	2611
1541	906
1542	906
1543	1226
1544	1226
1545	1226
1546	1226
1547	1226
1548	1147
1549	940
1550	940
1551	940
1552	940
1553	940
1554	940
1555	940
1556	940
1557	940
1558	940
1559	940
1560	940
1561	940
1562	940
1563	940
1564	940
1565	959
1566	959
1567	959
1568	959
1569	959
1570	1368
1571	1368
1572	1368
1573	1368
1574	1368
1575	1368
1576	1391
1577	1391
1578	1391
1579	1391
1580	1573
1581	1573
1582	1573
1583	1573
1584	1573
1585	1573
1586	1573
1587	1573
1588	1573
1589	1573
1590	1573
1591	1573
1592	1573
1593	1573
1594	1573
1595	1573
1596	1573
1597	1573
1598	1573
1599	1573
1600	1573
1601	1573
1602	1573
1603	1573
1604	1573
1605	1573
1606	1573
1607	1573
1608	1573
1609	1573
1610	1573
1611	1573
1612	1573
1613	784
1614	784
1615	783
1616	783
1617	783
1618	783
1619	783
1620	783
1621	1562
1622	1562
1623	1562
1624	1562
1625	1562
1626	1562
1627	1562
1628	1562
1629	1562
1630	1562
1631	1562
1632	1562
1633	1562
1634	1562
1635	1562
1636	1562
1637	1562
1638	1562
1639	1562
1640	1562
1641	1562
1642	1562
1643	1562
1644	1562
1645	1562
1646	1562
1647	1562
1648	1562
1649	1562
1650	1562
1651	1562
1652	1562
1653	1562
1654	1562
1655	1562
1656	1441
1657	1441
1658	1441
1659	1441
1660	1441
1661	1441
1662	1441
1663	856
1664	856
1665	856
1666	856
1667	856
1668	891
1669	891
1670	891
1671	891
1672	891
1673	891
1674	891
1675	891
1676	891
1677	891
1678	763
1679	763
1680	763
1681	763
1682	763
1683	763
1684	763
1685	763
1686	1236
1687	1236
1688	1236
1689	1236
1690	1236
1691	1236
1692	1236
1693	1236
1694	1236
1695	1236
1696	731
1697	731
1698	731
1699	731
1700	731
1701	731
1702	731
1703	731
1704	731
1705	731
1706	731
1707	887
1708	887
1709	887
1710	887
1711	887
1712	887
1713	887
1714	887
1715	887
1716	887
1717	887
1718	887
1719	887
1720	887
1721	887
1722	887
1723	887
1724	887
1725	887
1726	887
1727	887
1728	887
1729	887
1730	887
1731	887
1732	887
1733	887
1734	887
1735	887
1736	887
1737	887
1738	887
1739	887
1740	887
1741	887
1742	887
1743	887
1744	1038
1745	1038
1746	1038
1747	1038
1748	1038
1749	1038
1750	1038
1751	1038
1752	1038
1753	1038
1754	1038
1755	1038
1756	1038
1757	1038
1758	1038
1759	1038
1760	1038
1761	1038
1762	1038
1763	1038
1764	1038
1765	1038
1766	1038
1767	1038
1768	1038
1769	1038
1770	1038
1771	1038
1772	1038
1773	1038
1774	1038
1775	1038
1776	1038
1777	1038
1778	1038
1779	1038
1780	1038
1781	1038
1782	1038
1783	1038
1784	1038
1785	1038
1786	1038
1787	1038
1788	1038
1789	1038
1790	1038
1791	1038
1792	1038
1793	1038
1794	1038
1795	1038
1796	1038
1797	1038
1798	1038
1799	1038
1800	747
1801	747
1802	1421
1803	1421
1804	1421
1805	1421
1806	1421
1807	1421
1808	1421
1809	1421
1810	1421
1811	1421
1812	1421
1813	1421
1814	1421
1815	1421
1816	1421
1817	1421
1818	1421
1819	1421
1820	1421
1821	1421
1822	1421
1823	1421
1824	1421
1825	1421
1826	1421
1827	1421
1828	1421
1829	1421
1830	1421
1831	1421
1832	1421
1833	1421
1834	1421
1835	1421
1836	1421
1837	1004
1838	1004
1839	1004
1840	1004
1841	1004
1842	1004
1843	930
1844	930
1845	930
1846	930
1847	930
1848	930
1849	930
1850	930
1851	930
1852	930
1853	930
1854	930
1855	930
1856	930
1857	930
1858	930
1859	930
1860	930
1861	930
1862	930
1863	930
1864	930
1865	930
1866	930
1867	930
1868	930
1869	930
1870	930
1871	930
1872	930
1873	930
1874	930
1875	930
1876	930
1877	997
1878	997
1879	997
1880	997
1881	997
1882	997
1883	997
1884	997
1885	997
1886	997
1887	997
1888	997
1889	997
1890	997
1891	997
1892	997
1893	997
1894	997
1895	997
1896	997
1897	997
1898	997
1899	997
1900	997
1901	997
1902	997
1903	997
1904	997
1905	997
1906	997
1907	997
1908	997
1909	759
1910	759
1911	759
1912	759
1913	759
1914	759
1915	759
1916	759
1917	759
1918	759
1919	759
1920	759
1921	759
1922	759
1923	759
1924	759
1925	759
1926	759
1927	759
1928	759
1929	759
1930	759
1931	759
1932	759
1933	759
1934	759
1935	759
1936	759
1937	759
1938	759
1939	759
1940	759
1941	759
1942	759
1943	759
1944	759
1945	759
1946	969
1947	969
1948	969
1949	969
1950	969
1951	969
1952	969
1953	969
1954	969
1955	969
1956	969
1957	969
1958	969
1959	969
1960	969
1961	969
1962	969
1963	969
1964	969
1965	969
1966	969
1967	969
1968	969
1969	969
1970	969
1971	969
1972	969
1973	969
1974	969
1975	969
1976	969
1977	969
1978	969
1979	969
1980	969
1981	969
1982	969
1983	969
1984	969
1985	969
1986	969
1987	969
1988	969
1989	969
1990	969
1991	969
1992	969
1993	969
1994	969
1995	969
1996	969
1997	969
1998	969
1999	969
2000	969
2001	969
2002	969
2003	969
2004	969
2005	969
2006	969
2007	969
2008	969
2009	969
2010	969
2011	969
2012	969
2013	969
2014	969
2015	969
2016	969
2017	969
2018	969
2019	969
2020	969
2021	969
2022	969
2023	969
2024	969
2025	969
2026	969
2027	969
2028	969
2029	969
2030	969
2031	969
2032	969
2033	969
2034	969
2035	969
2036	969
2037	969
2038	969
2039	969
2040	969
2041	969
2042	969
2043	969
2044	969
2045	969
2046	969
2047	969
2048	969
2049	969
2050	969
2051	969
2052	969
2053	969
2054	969
2055	969
2056	969
2057	969
2058	969
2059	969
2060	969
2061	969
2062	969
2063	969
2064	969
2065	969
2066	969
2067	969
2068	969
2069	969
2070	969
2071	969
2072	1067
2073	1067
2074	1067
2075	1067
2076	1067
2077	1067
2078	1067
2079	1067
2080	1067
2081	1067
2082	1067
2083	1067
2084	1067
2085	1067
2086	1067
2087	1067
2088	1067
2089	1067
2090	1067
2091	1067
2092	1067
2093	1067
2094	1067
2095	1067
2096	1067
2097	1067
2098	1067
2099	1067
2100	1067
2101	1067
2102	1067
2103	1067
2104	1067
2105	1067
2106	1067
2107	1067
2108	1067
2109	1067
2110	1067
2111	1067
2112	1067
2113	1067
2114	1067
2115	1067
2116	1067
2117	1048
2118	1048
2119	1048
2120	1048
2121	1048
2122	1048
2123	1048
2124	1048
2125	1048
2126	1048
2127	1048
2128	1048
2129	1048
2130	1048
2131	1048
2132	1048
2133	1048
2134	1048
2135	1048
2136	1048
2137	1048
2138	1048
2139	1048
2140	1048
2141	1048
2142	1048
2143	1048
2144	1048
2145	1048
2146	1048
2147	1048
2148	1048
2149	1048
2150	1048
2151	1048
2152	1048
2153	1048
2154	1048
2155	1048
2156	1048
2157	1048
2158	867
2159	867
2160	867
2161	867
2162	867
2163	867
2164	867
2165	867
2166	867
2167	867
2168	867
2169	867
2170	867
2171	867
2172	867
2173	867
2174	867
2175	867
2176	867
2177	867
2178	867
2179	867
2180	867
2181	867
2182	867
2183	867
2184	867
2185	867
2186	867
2187	867
2188	867
2189	867
2190	867
2191	867
2192	867
2193	867
2194	867
2195	867
2196	867
2197	867
2198	867
2199	867
2200	867
2201	867
2202	867
2203	867
2204	867
2205	867
2206	867
2207	867
2208	867
2209	867
2210	867
2211	867
2212	867
2213	867
2214	867
2215	867
2216	867
2217	867
2218	867
2219	867
2220	867
2221	867
2222	867
2223	867
2224	867
2225	867
2226	867
2227	867
2228	867
2229	867
2230	867
2231	867
2232	867
2233	867
2234	867
2235	867
2236	867
2237	867
2238	867
2239	867
2240	867
2241	867
2242	867
2243	867
2244	867
2245	867
2246	867
2247	867
2248	867
2249	867
2250	867
2251	867
2252	867
2253	867
2254	867
2255	867
2256	867
2257	867
2258	867
2259	867
2260	867
2261	867
2262	867
2263	867
2264	867
2265	867
2266	867
2267	867
2268	867
2269	867
2270	867
2271	867
2272	867
2273	867
2274	867
2275	867
2276	867
2277	867
2278	867
2279	867
2280	867
2281	867
2282	867
2283	867
2284	867
2285	867
2286	867
2287	867
2288	867
2289	867
2290	867
2291	867
2292	867
2293	867
2294	867
2295	867
2296	867
2297	867
2298	867
2299	867
2300	867
2301	867
2302	867
2303	867
2304	867
2305	867
2306	867
2307	867
2308	867
2309	867
2310	867
2311	867
2312	867
2313	867
2314	867
2315	867
2316	867
2317	867
2318	867
2319	867
2320	867
2321	867
2322	867
2323	867
2324	867
2325	867
2326	867
2327	867
2328	867
2329	867
2330	867
2331	867
2332	867
2333	867
2334	867
2335	867
2336	867
2337	867
2338	867
2339	867
2340	867
2341	867
2342	867
2343	867
2344	867
2345	867
2346	867
2347	867
2348	867
2349	867
2350	867
2351	867
2352	867
2353	867
2354	867
2355	867
2356	867
2357	867
2358	867
2359	681
2360	681
2361	681
2362	681
2363	681
2364	681
2365	681
2366	681
2367	681
2368	681
2369	681
2370	681
2371	681
2372	681
2373	681
2374	681
2375	681
2376	681
2377	681
2378	681
2379	681
2380	681
2381	681
2382	681
2383	681
2384	681
2385	681
2386	681
2387	681
2388	681
2389	681
2390	681
2391	681
2392	681
2393	681
2394	681
2395	681
2396	681
2397	681
2398	681
2399	681
2400	681
2401	681
2402	681
2403	681
2404	681
2405	681
2406	681
2407	681
2408	681
2409	681
2410	681
2411	681
2412	681
2413	681
2414	681
2415	681
2416	681
2417	681
2418	681
2419	681
2420	681
2421	681
2422	681
2423	681
2424	681
2425	681
2426	681
2427	681
2428	681
2429	681
2430	681
2431	681
2432	681
2433	681
2434	681
2435	681
2436	681
2437	681
2438	681
2439	681
2440	681
1000	662
